sample_index,leaf_tokens,macro_tokens,compression_ratio,leaf_edges,macro_anchor_edges,macro_boundary_edges,bbox_volume,leaf_unique_types,macro_unique_types,leaf_edges_plus_x,leaf_edges_plus_y,leaf_edges_plus_z
8505,1649,810,0.49120679199514855,3758,1404,2700,4992,399,532,1487,731,1540
8506,1871,1212,0.6477819347942276,4287,1965,3612,5632,613,790,1524,1201,1562
8507,3624,3055,0.8429911699779249,7429,5272,6859,23040,1308,1686,2593,2200,2636
8508,2520,997,0.3956349206349206,5356,1057,3686,7168,198,380,2088,1596,1672
8509,760,663,0.8723684210526316,1653,1262,1556,5120,494,529,548,627,478
8510,3125,2624,0.83968,6558,4807,6024,18432,1250,1503,2298,2090,2170
8511,1846,1287,0.6971830985915493,4012,2010,3449,6272,619,785,1242,1533,1237
8512,1763,1418,0.8043108338060124,3587,2299,3241,10240,802,981,1176,1300,1111
8513,1330,387,0.29097744360902256,2652,523,1398,14336,241,286,1208,242,1202
8514,1014,886,0.873767258382643,2102,1586,1974,8064,606,677,650,841,611
8515,2212,1846,0.8345388788426763,4702,3401,4318,11520,788,954,1608,1480,1614
8516,1617,1384,0.8559059987631417,3576,2652,3341,9216,740,851,1222,1129,1225
8517,2701,2377,0.8800444279896334,5865,4567,5541,9856,1268,1488,1887,1864,2114
8518,942,803,0.8524416135881104,2037,1523,1898,3840,549,611,659,762,616
8519,2227,1922,0.8630444544229906,4846,3613,4541,14336,736,930,1684,1491,1671
8520,1585,1223,0.771608832807571,3308,2128,2942,6144,746,857,1081,1239,988
8521,978,868,0.8875255623721882,2095,1645,1985,3584,607,653,683,793,619
8522,3244,2704,0.8335388409371147,7199,5107,6658,13824,1208,1563,2361,2362,2476
8523,655,537,0.8198473282442749,1417,1002,1297,4608,405,433,449,418,550
8524,4172,2397,0.5745445829338447,9452,3241,7632,12288,369,740,3578,2340,3534
8525,1353,707,0.5225424981522543,3197,1081,2450,3456,268,362,1224,777,1196
8526,2419,1146,0.47374948325754446,5448,1436,3982,15360,398,626,2101,1426,1921
8527,1872,949,0.5069444444444444,3785,1284,2726,6144,430,575,1569,1458,758
8528,6025,5560,0.9228215767634855,15235,12916,14769,28672,1318,1588,5172,4859,5204
8529,1254,1090,0.8692185007974481,2538,1934,2374,10752,727,816,966,679,893
8530,2293,2017,0.8796336676842564,4936,3830,4660,18432,1062,1254,1574,1733,1629
8531,3447,3019,0.8758340586016826,7109,5451,6681,25088,1316,1646,2407,2322,2380
8532,2081,1264,0.6074002883229217,4545,1934,3691,6656,516,745,1751,1167,1627
8533,1421,691,0.48627726952850103,2889,1082,2032,8192,393,452,1267,343,1279
8534,3773,2916,0.7728597932679565,8233,5329,7363,18432,1306,1690,2870,2455,2908
8535,2036,1398,0.6866404715127702,4640,2387,3980,4480,695,923,1572,1324,1744
8536,688,462,0.6715116279069767,1453,752,1227,3840,272,323,550,455,448
8537,1900,1344,0.7073684210526315,4363,2389,3771,7680,570,746,1557,1228,1578
8538,1400,1187,0.8478571428571429,2840,2024,2625,24960,781,877,901,997,942
8539,4906,4039,0.8232776192417448,11904,8120,11035,18304,1223,1621,3929,3868,4107
8540,1380,1121,0.8123188405797102,2771,1872,2511,7680,697,829,1124,944,703
8541,3157,2651,0.8397212543554007,7008,5074,6498,14080,1276,1566,2203,2484,2321
8542,4147,3178,0.7663371111646974,8608,5201,7637,21504,1301,1761,2744,3079,2785
8543,1997,1681,0.8417626439659489,4557,3248,4241,8064,748,914,1690,1430,1437
8544,1365,963,0.7054945054945055,3099,1618,2696,3072,370,450,1261,597,1241
8545,766,589,0.7689295039164491,1596,1002,1416,5760,430,483,537,514,545
8546,4642,3681,0.7929771650150798,11155,7019,10193,12288,1341,1812,3601,3605,3949
8547,1686,1534,0.9098457888493475,3574,2932,3422,15360,762,862,1311,1016,1247
8548,1456,911,0.6256868131868132,3042,1387,2456,4096,397,492,1120,1112,810
8549,2936,2257,0.7687329700272479,5780,3323,5101,18432,983,1360,1860,2060,1860
8550,5831,3841,0.6587206311095867,12129,5778,9893,19200,700,1191,4514,3325,4290
8551,1115,951,0.852914798206278,2215,1637,2050,9216,600,668,899,844,472
8552,1820,1163,0.639010989010989,3954,1914,3287,12288,568,663,1621,730,1603
8553,2793,2157,0.7722878625134264,6504,4014,5859,7168,1054,1347,2303,1915,2286
8554,1732,1289,0.7442263279445728,4073,2503,3596,5120,604,737,1545,1024,1504
8555,2999,1428,0.47615871957319106,6113,1720,4430,19200,503,775,2377,1302,2434
8556,1158,537,0.4637305699481865,2398,618,1719,6272,166,275,818,692,888
8557,1199,1046,0.872393661384487,2766,2121,2613,7680,637,717,966,951,849
8558,677,613,0.9054652880354506,1474,1215,1410,7040,475,484,463,524,487
8559,4605,3086,0.6701411509229099,9475,4699,7895,28672,1153,1559,3702,2940,2833
8560,3861,3115,0.8067858067858068,9020,6181,8254,19200,1381,1815,3005,2935,3080
8561,896,757,0.8448660714285714,1802,1295,1663,3200,498,543,504,796,502
8562,785,659,0.8394904458598726,1657,1180,1531,6144,492,542,559,619,479
8563,4175,3735,0.8946107784431138,8058,6565,7614,18432,1487,1704,2682,2683,2693
8564,2408,2139,0.8882890365448505,4895,3864,4626,23296,1043,1239,1629,1641,1625
8565,976,822,0.8422131147540983,2031,1453,1877,5632,572,640,663,753,615
8566,2544,1266,0.49764150943396224,5062,1367,3758,12800,366,586,1660,1740,1662
8567,3213,2281,0.7099284158107687,6780,3705,5806,19200,1027,1387,2447,2151,2182
8568,1217,1046,0.8594905505341003,2726,2004,2555,9600,645,736,936,987,803
8569,2339,2084,0.8909790508764429,5618,4496,5363,12800,937,1108,1908,1829,1881
8570,2598,1458,0.5612009237875288,5659,2360,4425,8448,640,852,2181,1228,2250
8571,2134,1697,0.7952202436738519,4406,2817,3963,17280,923,1156,1497,1419,1490
8572,2233,1960,0.877742946708464,5007,3901,4734,13312,1016,1177,1677,1669,1661
8573,2169,1627,0.7501152604887045,4664,2777,4120,7168,846,1076,1579,1357,1728
8574,5768,3926,0.6806518723994452,11532,5321,9658,32768,278,552,3844,3844,3844
8575,969,852,0.8792569659442725,1959,1510,1842,14080,516,565,613,714,632
8576,2265,1855,0.8189845474613686,4792,3354,4371,19200,1009,1213,1722,1476,1594
8577,1698,1453,0.8557126030624264,3693,2795,3441,4480,896,1015,1247,1368,1078
8578,1888,889,0.4708686440677966,3820,1027,2759,6272,352,530,1434,1204,1182
8579,2756,2216,0.8040638606676342,6549,4356,6005,14080,1012,1311,2089,2381,2079
8580,942,813,0.8630573248407644,2059,1533,1930,5760,590,643,725,590,744
8581,4443,4345,0.9779428314202115,11066,10595,10968,21632,1555,1637,3727,3645,3694
8582,2511,1744,0.6945440063719633,5965,3072,5186,7040,789,1029,2110,1932,1923
8583,3432,2141,0.6238344988344988,7245,3081,5929,24960,783,1161,2374,2545,2326
8584,3382,2848,0.8421052631578947,7025,4971,6491,16640,1291,1657,2203,2365,2457
8585,3531,3130,0.886434437836307,8090,6391,7687,26624,1166,1429,2568,3199,2323
8586,2621,1872,0.7142312094620374,5381,3151,4523,15360,984,1168,2016,1321,2044
8587,5197,3335,0.6417163748316337,13035,5550,11122,15360,872,1383,4527,3987,4521
8588,1001,676,0.6753246753246753,2213,1125,1878,4096,393,494,770,664,779
8589,1078,943,0.8747680890538033,2407,1870,2272,4096,584,657,791,884,732
8590,1967,1486,0.755465175394001,4409,2789,3904,16128,474,620,1602,1728,1079
8591,1257,1126,0.8957836117740652,2806,2265,2675,9600,707,780,939,838,1029
8592,2241,1029,0.45917001338688085,5410,1494,4055,17280,376,535,2116,1243,2051
8593,782,659,0.8427109974424553,1636,1168,1513,2560,500,545,511,675,450
8594,3089,2374,0.7685335059889932,6144,3473,5429,21632,1023,1471,2032,2075,2037
8595,2693,2001,0.7430375046416636,5874,3385,5175,26880,984,1296,2017,2210,1647
8596,2542,1941,0.7635719905586152,5414,3345,4791,25088,1061,1331,1827,1757,1830
8597,3148,2264,0.7191867852604829,6442,3667,5518,14976,1109,1380,2164,2063,2215
8598,566,479,0.8462897526501767,1157,836,1070,2560,394,413,321,356,480
8599,5617,4711,0.8387039344846003,12386,8573,11479,21632,1446,2093,3946,4496,3944
8600,248,167,0.6733870967741935,468,223,387,512,76,98,188,232,48
8601,1550,1126,0.7264516129032258,3238,1857,2800,8960,630,777,1245,922,1071
8602,988,563,0.569838056680162,2048,852,1558,3328,277,343,878,279,891
8603,498,411,0.8253012048192772,1118,766,1031,2560,333,344,375,394,349
8604,3671,3247,0.8845001362026695,8784,7124,8360,13824,1372,1651,2792,3033,2959
8605,3692,3140,0.8504875406283857,8156,5922,7604,19712,1479,1857,2703,2631,2822
8606,3821,2710,0.7092384192619733,7997,4514,6845,23296,1161,1507,3002,2030,2965
8607,1982,1275,0.643289606458123,4338,1968,3614,5760,565,768,1587,1266,1485
8608,978,857,0.876278118609407,2089,1620,1968,9856,587,646,667,775,647
8609,3832,3175,0.8285490605427975,8291,5769,7628,14976,1456,1871,2984,2409,2898
8610,1528,638,0.4175392670157068,3250,888,2085,11648,272,385,1317,582,1351
8611,3359,2890,0.8603751116403692,6779,5014,6310,16384,1198,1539,2413,2410,1956
8612,528,432,0.8181818181818182,1109,786,1013,13440,324,347,324,385,400
8613,2192,1789,0.8161496350364964,4454,2939,4051,12288,913,1158,1428,1512,1514
8614,2333,1801,0.7719674239177026,5490,3456,4931,16384,945,1127,1977,1521,1992
8615,1150,577,0.5017391304347826,2325,766,1690,4480,278,400,872,756,697
8616,1645,1076,0.6541033434650456,3558,1671,2958,6912,586,755,1375,775,1408
8617,1955,1696,0.8675191815856778,4002,3031,3743,14336,1033,1180,1402,1211,1389
8618,8035,6981,0.868823895457374,17488,13398,16434,32768,2328,2893,5830,5830,5828
8619,2321,1594,0.6867729426971133,5073,2658,4324,19712,896,1133,1761,1608,1704
8620,1193,758,0.6353730092204526,2838,1256,2357,4992,348,426,1066,699,1073
8621,2893,1597,0.5520221223643277,6169,2132,4727,6912,438,705,1750,2224,2195
8622,1854,1530,0.8252427184466019,3723,2546,3398,15488,855,1030,1330,1096,1297
8623,4095,3091,0.7548229548229548,9977,5837,8948,8320,1037,1448,3489,3029,3459
8624,760,644,0.8473684210526315,1573,1113,1457,4608,475,513,503,616,454
8625,3220,2349,0.7295031055900622,6510,3773,5609,18432,1132,1472,2067,2375,2068
8626,3728,2921,0.783530042918455,8586,5681,7762,24576,1204,1558,3146,2394,3046
8627,1643,1372,0.8350578210590384,3397,2374,3124,10240,728,878,1199,1029,1169
8628,412,316,0.7669902912621359,922,538,826,2048,195,217,340,364,218
8629,4376,3273,0.7479433272394881,8792,5202,7653,19712,1191,1599,3236,2786,2770
8630,4306,3512,0.8156061309800279,8794,6107,7966,25088,1279,1640,2806,3182,2806
8631,1800,1466,0.8144444444444444,3940,2685,3606,9856,891,1062,1284,1489,1167
8632,1702,1465,0.8607520564042304,3398,2492,3161,16896,879,1011,1178,1176,1044
8633,3025,2532,0.8370247933884297,6390,4492,5896,15488,962,1243,2041,2324,2025
8634,629,556,0.8839427662957074,1391,1079,1318,5120,420,447,467,517,407
8635,2811,2364,0.8409818569903948,5987,4190,5540,24960,1091,1391,1982,2033,1972
8636,2770,1893,0.6833935018050542,6140,3260,5200,8192,809,1022,2404,1353,2383
8637,1416,653,0.4611581920903955,3056,770,2216,5120,234,366,1036,1208,812
8638,1006,752,0.7475149105367793,2156,1246,1899,5376,450,527,826,692,638
8639,2693,1942,0.721128852580765,6067,3297,5311,11520,865,1158,1982,1885,2200
8640,2240,1422,0.6348214285714285,4685,2125,3866,8064,741,955,1383,1840,1462
8641,616,370,0.6006493506493507,1323,543,1068,4608,264,315,481,454,388
8642,1409,954,0.6770759403832506,3165,1582,2672,11520,613,711,1099,952,1114
8643,3702,3117,0.8419773095623987,8842,6218,8257,20480,1259,1677,2976,2909,2957
8644,1281,965,0.7533177205308352,2964,1810,2644,3584,543,653,1074,781,1109
8645,2678,1526,0.5698282300224048,5822,2055,4605,7680,409,631,2062,1621,2139
8646,2912,2172,0.7458791208791209,6877,3993,6131,7680,592,850,2427,1962,2488
8647,2202,1101,0.5,5272,1629,4092,8192,364,519,2033,1256,1983
8648,2174,1768,0.8132474701011959,4666,3044,4259,8192,686,904,1414,1842,1410
8649,973,831,0.8540596094552929,2094,1535,1952,3072,573,629,659,815,620
8650,4093,2438,0.5956511116540435,10138,3774,8410,11520,762,1208,3403,3293,3442
8651,3054,1799,0.5890635232481991,6766,2647,5420,7680,403,617,2521,1927,2318
8652,1941,1544,0.7954662545079856,4005,2694,3607,6144,796,966,1377,1373,1255
8653,1309,992,0.7578304048892284,2958,1761,2637,6400,629,747,1137,855,966
8654,770,622,0.8077922077922078,1624,1071,1476,5760,480,523,531,636,457
8655,776,661,0.8518041237113402,1637,1196,1522,2688,512,549,505,656,476
8656,1778,1465,0.8239595050618672,3557,2355,3244,16128,802,984,1231,1324,1002
8657,1220,1074,0.8803278688524591,2566,1985,2419,8960,650,735,886,1026,654
8658,2818,1367,0.4850958126330731,5993,1717,4361,11520,532,879,2200,1848,1945
8659,1042,850,0.8157389635316699,2105,1392,1913,7040,584,658,733,803,569
8660,2549,1781,0.6987053746567281,5944,3027,5159,4992,737,1016,2064,1864,2016
8661,2883,2526,0.8761706555671176,6440,5060,6083,26880,1075,1342,2148,2141,2151
8662,3744,3182,0.8498931623931624,8489,6115,7927,18304,1307,1649,2609,3072,2808
8663,723,628,0.8686030428769018,1544,1188,1449,6400,359,403,349,580,615
8664,2403,2005,0.8343736995422388,4812,3322,4414,12800,861,1074,1423,1926,1463
8665,2369,1698,0.7167581257914732,5842,3213,5147,7680,709,940,2029,1771,2042
8666,677,563,0.8316100443131462,1438,1015,1324,7040,433,462,541,446,451
8667,1203,1015,0.8437240232751455,2676,1927,2485,7040,647,741,884,976,816
8668,1561,1248,0.7994875080076874,3244,2050,2929,8064,734,901,1065,1119,1060
8669,3104,2374,0.7648195876288659,6570,3916,5818,14976,1091,1453,2154,2054,2362
8670,1415,1230,0.8692579505300353,2996,2279,2811,4480,809,906,1003,897,1096
8671,2373,1976,0.832701222081753,4739,3262,4342,22528,924,1185,1731,1433,1575
8672,1864,1198,0.6427038626609443,4336,2007,3624,5120,516,683,1616,1111,1609
8673,5220,4182,0.8011494252873563,11975,7725,10925,24960,1366,1836,3851,4273,3851
8674,3759,2956,0.7863793562117585,7486,4663,6681,14336,894,1294,2525,2436,2525
8675,1480,1312,0.8864864864864865,3229,2558,3061,9600,770,877,1181,878,1170
8676,4105,3308,0.8058465286236297,8100,5079,7303,30720,1182,1745,2704,2685,2711
8677,1226,710,0.5791190864600326,2449,951,1916,5120,387,499,989,541,919
8678,3221,2640,0.8196212356411052,6544,4366,5963,21120,886,1192,2211,2237,2096
8679,2752,1755,0.637718023255814,6496,2844,5446,7168,657,968,2255,1842,2399
8680,886,671,0.7573363431151241,1725,1025,1510,4224,344,412,732,768,225
8681,6097,5172,0.8482860423158931,14179,10207,13248,26880,1627,2116,4903,4780,4496
8682,1136,828,0.7288732394366197,2344,1291,2026,8192,601,666,800,744,800
8683,3009,2191,0.7281488866733133,6210,3599,5377,28800,1034,1280,1975,2279,1956
8684,2380,1873,0.7869747899159664,4906,3352,4380,11648,1037,1190,1851,1310,1745
8685,1928,1679,0.870850622406639,3805,2979,3556,17920,747,866,1285,1188,1332
8686,3799,3112,0.8191629376151619,7700,5171,7007,15360,1241,1618,2483,2675,2542
8687,2198,1839,0.8366696997270245,4595,3187,4236,15360,984,1195,1559,1623,1413
8688,1669,1259,0.7543439185140803,3880,2329,3463,3840,772,925,1328,1160,1392
8689,3052,2223,0.7283748361730014,7298,4156,6431,22528,936,1173,2713,1971,2614
8690,1249,854,0.6837469975980784,2500,1387,2068,3840,452,502,1056,363,1081
8691,2793,1971,0.7056928034371643,6799,3565,5958,4992,652,953,2358,2090,2351
8692,2947,2197,0.7455039022734985,6440,3703,5689,12544,881,1227,1921,1998,2521
8693,2126,1535,0.7220131702728128,4270,2300,3678,8192,799,984,1242,1786,1242
8694,1617,1343,0.8305504019789735,3227,2227,2953,11520,661,806,1124,1020,1083
8695,2102,1676,0.7973358705994291,4555,2918,4129,13824,903,1154,1475,1543,1537
8696,2329,1847,0.7930442249892657,4979,3210,4492,18432,977,1225,1479,1959,1541
8697,1171,1016,0.8676345004269855,2724,2053,2569,7680,619,693,916,974,834
8698,2456,1385,0.5639250814332247,5723,1912,4558,4608,320,579,1993,2006,1724
8699,1078,866,0.8033395176252319,2279,1519,2063,5376,592,646,774,786,719
8700,4125,2802,0.6792727272727273,10156,5073,8766,7680,944,1354,3522,3326,3308
8701,2072,1879,0.9068532818532818,4456,3743,4262,14976,1007,1136,1579,1252,1625
8702,2239,1480,0.6610093791871371,5161,2540,4374,4608,658,912,1993,1329,1839
8703,1512,1324,0.8756613756613757,3303,2556,3115,12672,769,886,1053,1098,1152
8704,3339,2680,0.8026355196166517,6647,4175,5988,23040,1126,1550,2417,1895,2335
8705,1035,857,0.8280193236714976,2160,1525,1979,21120,595,665,688,727,745
8706,3843,3194,0.8311215196461098,8525,5889,7874,14336,1274,1717,2972,2594,2959
8707,1593,1252,0.7859384808537351,3654,2366,3312,3840,763,931,1293,1017,1344
8708,1247,892,0.7153167602245389,2574,1413,2196,5376,558,683,1008,488,1078
8709,1995,1741,0.8726817042606516,4147,3151,3893,14336,952,1118,1327,1616,1204
8710,3200,2732,0.85375,7045,5175,6577,14080,1223,1533,2448,2235,2362
8711,2348,1387,0.5907155025553663,5208,2208,4186,7680,587,775,1962,1285,1961
8712,1274,589,0.46232339089481944,2603,755,1771,4608,281,393,1049,480,1074
8713,1252,988,0.7891373801916933,2558,1616,2292,8064,618,740,802,974,782
8714,1931,1292,0.6690833764888658,4309,2240,3627,6272,746,904,1398,1539,1372
8715,2430,1964,0.8082304526748971,4898,3141,4432,18304,954,1217,1665,1705,1528
8716,2700,1532,0.5674074074074074,5998,2267,4777,7168,527,739,1936,1832,2230
8717,890,755,0.848314606741573,1825,1318,1689,12288,311,362,736,479,610
8718,5982,5002,0.8361751922433969,14768,10313,13786,16384,1205,1609,4989,4792,4987
8719,5064,4063,0.8023301737756714,11493,7714,10466,21120,1570,2110,3738,3925,3830
8720,3394,2399,0.7068355922215674,7960,4196,6907,9600,805,1098,2930,2159,2871
8721,2123,1993,0.9387658973151202,4958,4372,4828,7168,1073,1163,1586,1746,1626
8722,2117,1497,0.7071327350023618,4761,2846,4022,9600,716,882,1689,1249,1823
8723,2624,2072,0.7896341463414634,5453,3497,4877,19200,1086,1370,1887,1723,1843
8724,2807,1334,0.4752404702529391,5710,1576,4112,9216,443,683,2104,1633,1973
8725,922,782,0.8481561822125814,1976,1430,1836,4608,576,632,621,760,595
8726,2224,1303,0.5858812949640287,4448,1733,3471,8192,550,722,1292,1868,1288
8727,1263,1113,0.8812351543942993,2609,2090,2459,14336,678,748,926,781,902
8728,5531,4053,0.7327788826613633,13639,7507,12131,14080,1237,1764,4527,4396,4716
8729,1975,1766,0.8941772151898734,4414,3544,4205,15360,984,1132,1380,1488,1546
8730,253,203,0.8023715415019763,528,339,478,640,162,175,218,185,125
8731,4975,3352,0.6737688442211055,11128,5164,9463,14080,968,1494,3937,3516,3675
8732,3289,2912,0.8853754940711462,7457,5901,7079,26880,1327,1616,2451,2512,2494
8733,2059,1302,0.6323457989315202,4786,2165,4002,7168,659,827,1705,1433,1648
8734,2216,1276,0.575812274368231,5294,1965,4299,6144,482,723,1772,1910,1612
8735,5746,4013,0.6983988861816917,13616,6798,11840,26880,812,1237,4553,4478,4585
8736,1844,1522,0.8253796095444685,3825,2573,3503,16128,849,1034,1219,1386,1220
8737,2619,2344,0.8949980908743795,5911,4736,5634,15360,1150,1331,2096,1766,2049
8738,3036,2352,0.7747035573122529,6718,4322,5963,24960,1149,1390,2422,1805,2491
8739,1632,1414,0.866421568627451,3565,2744,3345,8064,847,962,1191,1173,1201
8740,1512,1002,0.6626984126984127,3516,1720,2980,4096,503,618,1246,961,1309
8741,851,733,0.8613396004700352,1808,1352,1690,6144,513,556,572,706,530
8742,1993,1575,0.7902659307576518,4255,2720,3824,9984,737,946,1523,1156,1576
8743,1372,1144,0.8338192419825073,2751,1899,2523,11648,723,825,985,688,1078
8744,1110,584,0.5261261261261261,2235,787,1641,3072,303,402,863,941,431
8745,1208,1107,0.9163907284768212,2616,2223,2515,11648,542,605,857,846,913
8746,1874,1396,0.7449306296691569,3808,2071,3330,4224,403,528,1569,568,1671
8747,5787,5009,0.8655607395887334,11457,8493,10679,26880,1593,2155,3626,4237,3594
8748,5294,3511,0.6632036267472611,11200,5223,9299,26880,1018,1506,3747,3762,3691
8749,1486,520,0.34993270524899056,3009,527,2008,10240,136,232,1304,402,1303
8750,3886,3080,0.7925887802367473,9267,5894,8434,24192,887,1149,3132,3009,3126
8751,2273,1831,0.805543334799824,4796,3133,4353,10240,973,1238,1614,1713,1469
8752,5858,4407,0.7523045407989075,13493,8102,11968,20480,1337,1830,4823,4049,4621
8753,1442,1293,0.8966712898751734,3284,2646,3135,8448,708,808,1074,1186,1024
8754,10401,7973,0.7665609076050379,25252,15259,22773,26880,1778,2486,8126,8738,8388
8755,1859,1160,0.6239913932221625,3717,1591,2973,24960,712,865,1265,1143,1309
8756,1290,1156,0.896124031007752,2887,2336,2753,12288,733,808,882,1071,934
8757,1196,599,0.5008361204013378,2348,723,1674,5120,220,327,938,684,726
8758,1979,1781,0.8999494694290046,4493,3813,4283,9600,695,781,1665,1078,1750
8759,4730,3979,0.8412262156448203,11374,7979,10621,19968,1469,1946,3709,3955,3710
8760,840,588,0.7,1912,1021,1653,3584,391,465,757,512,643
8761,1832,1499,0.8182314410480349,3826,2583,3493,13312,925,1105,1266,1357,1203
